Time,Cell Name,eNodeB ID,eNodeB Name,TAC,Region,Subregion,Latitude,Longtitude,Overall CEI,Data CEI,VoLTE CEI,Streaming CEI,Gaming CEI,IM CEI,Data-RRC Setup SR (%),Data-Call Setup time (ms),Data-ERAB Setup SR (%),Data-Attech SR (%),Data-Bearer Create SR (%),Data-Retransmissions (%),Data-Throughput (Mbps),VoLTE-RRC Setup SR (%),VoLTE-Call Setup time (ms),VoLTE-Drop Call Rate (%),VoLTE-ERAB Setup SR (%),VoLTE-Registration SR (%),VoLTE-Registration Latency (ms),VoLTE-MOS,Streaming-Throughput (Mbps),Streaming-Latency (ms),Streaming-Retransmissions (%),Streaming-Buffering Time (msec),Streaming-The number of Rebuffering,Streaming-MOS,Streaming-Jitter,Streaming-Dropped Frame Rate (%),Streaming-Inter Packet delay (msec),Streaming-Packet Loss Rate,Gaming-Throughput (Mbps),Gaming-Latency (ms),Gaming-Retransmissions (%),Gaming-MOS,Gaming-Jitter,Gaming-Dropped Frame Rate (%),Gaming-Inter Packet delay (msec),Gaming-Packet Loss Rate (%),IM-Throughput (Mbps),IM-Latency (ms),IM-Retransmissions (%),IM-Dropped Frame Rate,IM-Inter Packet delay (msec),IM-Packet Loss Rate (%)
1900,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,65.06,78.64,69.96,62.53,67.22,69.98,84.06,1293.28,80.25,86.81,80.61,9.42,0.47,87.15,1847.51,6.61,86.46,80.27,877.3,2,0.43,1601.08,18.87,3927.58,14.52,2,388.39,13.66,271.77,12.17,0.41,954.74,10.52,2,267.73,12.53,445.12,6.98,0.15,1936.39,17.51,12.31,400.04,10.94
1915,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,64.71,61.21,70.94,66.02,79.68,73.49,81.47,774.09,89.73,87.04,81.91,4.99,0.22,87.41,1128.89,11.24,86.53,88.91,1711.4,1,0.45,851.74,11.73,3379.4,18.42,1,489.09,9.73,246.34,18.34,0.04,1847.26,6.09,1,212.42,9.22,407.67,17.5,0.48,891.43,17.24,13.59,388.98,10.99
1915,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,65.74,66.87,74.63,65.96,68.19,70.89,86.84,711.36,83.56,87.5,89.47,5.14,0.06,89.35,716.79,5.2,88.18,80.93,1272,1,0.02,670.78,9.77,3566.91,14.99,1,359.09,6.78,497.05,18.36,0.2,1024.45,10.37,2,256.89,13.18,281.18,18.6,0.19,690.99,18.11,15.47,258.08,15.11
1915,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,60.46,79.54,76.15,79.07,66.74,79.47,87.77,1156.31,82.32,84.96,80.72,2.89,0.42,85.25,1412.53,6.75,89.78,88.15,859.01,1,0.34,1193.11,17.89,3614.07,12.12,1,483.5,17.92,322.46,10.83,0.5,1381.2,15.15,1,200.59,6.4,240.46,7.39,0.01,527.23,17.43,14.44,349.9,6.56
1915,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,78.61,61.83,78.38,69.67,80,61.91,80.68,1970.53,84.4,87.56,85.79,3.76,0.03,82.64,1019.22,5.31,86.62,89.78,1950.68,2,0.28,1682.65,9.18,2787.8,15.56,2,497.38,15.48,293.44,11.66,0.16,1476.38,14.28,2,316.18,12.47,353.65,6.34,0.21,871.2,16.92,8.65,271.39,12.29
1915,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,67.66,70.64,60.34,75.6,60.49,63.47,89.91,1964.91,85.61,82.61,82.26,8.37,0.42,88.36,1521.3,8.89,88.95,82.43,1639.03,1,0.03,995.33,8.1,4050.41,14.87,2,474.48,8.08,403.68,11.23,0.12,1701.43,17.86,1,425.29,15.31,468.44,7.08,0.28,509.7,16.75,11.78,252.45,8.56
1915,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,75.65,72.12,65.81,78.77,77.61,68.06,83.54,1324.1,86.65,88.06,85.79,6.68,0.29,84.58,516.6,15.21,81.71,81.89,1514.64,1,0.11,1568.57,7.65,2341.64,16.05,2,474.34,13.26,392.65,13.15,0.07,1744.19,6.53,2,294.7,18.28,366.71,13.73,0.2,1753.5,18.61,16.56,499.32,17.83
1915,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,65.29,71.47,68.7,73.3,65.13,73.48,83.26,505.64,82.44,85.96,83.41,9.51,0.3,89.56,809.44,8.53,80.06,81.21,1249.03,2,0.41,884.48,17.2,2739.99,18.41,2,274.28,9.37,294.23,17.05,0.25,1245.1,15.05,2,308.12,8.02,394.78,10.57,0.09,1081.54,17.1,11.25,478.09,17.39
1915,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,68.68,68.71,66.34,64.88,70.1,65.99,81.73,1375.06,83.13,89.22,81.72,8.77,0.39,82.82,1498.03,16.42,81.82,84.73,1768.73,1,0.4,1015.68,8.53,2982.46,17.6,1,206.37,12.16,495.7,17.79,0.47,1020.63,7.77,2,471.36,7.45,382.61,19.66,0.35,1937.49,18.94,15.93,368.95,17.02
1915,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,73.98,60.84,70.76,72.33,79.65,78.71,80.51,1050.51,80.4,83.69,87.62,4.6,0.45,81.02,1432.35,18.95,81.55,84.67,1375.67,1,0.09,1034.87,14.43,4551.17,13.79,2,480.75,6.4,480.29,6.43,0.48,1850.47,10.67,2,208.04,8.12,376.56,6.3,0.01,1675.04,6.14,12.93,403.26,12.19
1915,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,76.58,78.65,75,74.91,74.98,65.29,88.94,512.11,85.23,82.53,88.92,9.72,0.31,82.51,720.4,8.16,85.77,85.82,1120.73,2,0.46,751.72,11.06,2115.65,14.4,2,418.25,11.76,332.47,19.58,0.34,1850.49,13.47,2,406.77,16.23,271.09,14.62,0.34,974.89,7.8,9.78,370.69,17.36
1915,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,74.02,71.91,61.92,76.38,73.61,64.72,81.86,1386.39,89,80.69,81.64,6.19,0.11,88.78,1914.12,14.42,85.13,84.72,1896.7,1,0.32,1297.8,9.9,3565.55,16.53,1,236.09,12.99,455.73,8.3,0.16,1189.88,17.98,2,290.1,9.54,398.42,14.53,0.41,1181.4,18.22,10.09,337.67,10.45
1915,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,78.18,65.13,62.47,64.89,77.97,63.07,83.75,1175.86,86.15,86.76,89.48,4.6,0.35,88.23,1140.58,18.46,88.45,86.93,894.09,1,0.12,1975.77,5.83,2639.26,14.26,2,414.68,17.88,420.13,7.53,0.14,1834.44,3.9,1,378.54,16.71,477.03,6.27,0.34,1338.42,10.97,13.28,323.36,14.01
1930,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,63.02,72.89,71.04,75.71,79.5,75.95,81.86,1140.93,83.4,80.62,80.17,3.98,0.49,85.81,1122.95,8.03,83.62,85.35,1947.06,1,0.06,959.67,3.82,3402.77,19.74,2,346.62,11.26,266.81,7.38,0.16,1126.87,15.44,1,222.12,17.54,286.7,11.06,0.01,1194.28,13.87,12.27,365.88,12.07
1930,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,68.62,62.12,66.27,68.2,65.81,66.27,85.6,1356.5,89.07,82.8,89.16,2.31,0.03,82.32,770.56,5.27,86.67,82.05,1975.54,1,0.09,972.11,17.52,3777.29,13.03,1,236.06,19.95,450.75,18.19,0.44,676.55,19.11,1,240.95,8.76,350.1,6.13,0.24,1343.95,12.26,11.43,437.49,11.91
1930,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,99.69,96.65,97.23,97.06,72.09,96.15,98.39,271.25,97.62,99.36,97.99,0.37,4.38,98.17,115.47,0.91,97.27,97.2,74.11,5,4.28,42.36,0.4,595.32,3,5,43.32,0.82,64.54,0.7,0.1,1799.96,6.37,1,363.91,17.08,401.13,12.25,2.33,59.96,0.25,0.33,93.91,0.43
1930,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,79.64,68.48,75.73,73.73,60.9,61.28,85.26,803.18,84.41,83.23,83.2,3.63,0.01,86.67,1336.09,5.23,87.72,83.25,1772.62,2,0.19,1287.2,14.38,2448.33,10.61,2,413.24,13.99,353.29,6.22,0.33,1536.86,12.99,2,293.56,19.48,443.29,7.24,0.01,887.29,14.56,14.15,481.13,10.61
1930,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,97.78,98.02,95.51,98.02,79.93,96.49,97.9,254.05,99.75,99.18,99.24,0.11,3.52,99.22,191.18,0.53,99.93,97.65,67.23,4,4.38,89.37,0.32,150.37,1,4,13.02,0.28,53.86,0.39,0.06,590.91,6.66,2,257.23,17.79,231.81,14.64,2.83,92.87,0.34,0.46,53.82,0.44
1930,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,97.6,96.5,98.83,96.15,66.83,97.04,97.13,169.56,99.08,97.23,97.2,0.2,4.93,99.55,276.43,0.29,99.79,97.55,20.61,5,3.72,88.49,0.02,908.42,2,4,92.1,0.39,96.35,0.72,0.37,794.49,10.34,2,463.69,16.35,366.06,6.91,1.54,18.09,0.22,0.78,78.97,0.05
1930,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,99.41,99,99.51,99.75,66.49,96.94,97.16,177.68,99.87,98.32,97.11,0.05,3.84,98.85,147.22,0.43,98.89,98.48,56.59,5,3.6,91.86,0.25,198.44,2,5,78.81,0.31,67.39,0.83,0.1,1241.12,19.1,2,232.52,11.18,468.97,13.85,3.63,97.47,0.5,0.65,29.09,1
1930,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,64.49,77.15,69.74,72.62,76.63,70.74,87.8,738.36,81.39,85.75,82.47,8.24,0.2,84.13,1553.18,8.45,88.6,87,1828.31,1,0.42,925.94,6.95,3522.76,16.93,2,274.86,19.11,364.56,10.42,0.25,1772.11,12.29,2,299.59,12.36,448.64,12.98,0.02,586.59,17.9,7.33,393.78,15.47
1930,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,68.47,77.37,67.78,63.7,67.36,60.94,81.62,794.14,84.67,82.36,85.2,8.78,0.39,88.91,1746.37,7.62,89.02,80.47,1567.89,2,0.38,1618.97,5.38,2783.5,13.59,1,412.71,11.05,363.92,14.87,0.5,1204.96,11.1,2,450.6,6.29,410.55,11.69,0.3,1657.65,18.3,11.66,279.97,16.09
1930,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.02,75.47,62.48,62.79,65.39,77.86,82.93,1999.27,80.37,80.73,85.91,4.17,0.25,87.5,1645.61,13.1,87.42,81.26,1146.94,2,0.42,1446.09,6.95,2546.15,16.26,2,443.18,12.08,405.43,15.67,0.07,1203.37,5.62,2,236.85,16.68,250.56,18.43,0.35,1142.73,12.55,7.48,427.03,11.7
1930,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,97.02,99.99,96.77,96.66,66.79,98.52,97.29,144.29,99.78,98.31,98.07,0.16,3.92,99.71,117.08,0.43,97.98,99.66,48.12,5,4.33,17.84,0.38,790.49,3,4,41.97,0.32,35.68,0.76,0.22,1677,16.62,2,350.15,9.29,428.77,9.01,2.31,31,0.27,0.69,32.07,0.16
1930,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,75.37,62.33,65.84,64.15,60.8,72,84.38,1262.47,85.37,84.91,80.56,9.13,0.3,80.35,560.46,7.49,80.21,80.16,1643.59,2,0.23,1336.53,5.14,3583.48,15.64,2,472.91,14.75,334.87,18.89,0.18,1337.46,10.9,1,469.2,10.04,300.18,9.58,0.49,1758.2,13,12.72,419.87,13.72
1945,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,97.79,95.92,95.4,97.57,64.89,96.74,97.8,253.17,98.57,99.25,98.94,0.21,1.83,97.23,158.76,0.46,97.16,98.45,83.11,4,1.35,62.91,0.36,880.03,2,4,70.04,0.73,56.83,0.59,0.11,1993.55,18.22,1,371.25,16.64,299.96,16.43,3.09,73.1,0.32,0.85,43.8,0.6
1945,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,98.24,97.22,99.28,95.04,68.36,96.02,99.94,260.4,98.83,97.61,99.41,0.26,1.56,98.32,265.8,0.6,98.79,99.11,95.36,4,2.92,31.89,0.06,948.35,1,5,19.83,0.07,53.06,0.71,0.06,742.69,8.69,2,366.62,7.35,398.61,16.19,4.43,70.05,0.49,0.46,38.81,0.19
1945,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,74.47,61.92,65.4,62.88,64.53,61.5,86.47,736.61,89.36,81.29,82.49,5.11,0.35,81.18,927.34,7.1,84.05,82.11,1744.87,2,0.49,1346.22,9.87,2152.48,13.96,2,398.83,17.52,314.18,17.95,0.07,906.04,5.39,2,457.2,19.78,292.5,17.75,0.29,1399.82,14.19,17.25,351.97,18.08
1945,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,74.73,61.05,67.2,77.42,62.74,74.52,88.86,1558.73,81.75,87.48,87.7,7.14,0.37,87.67,1694.3,3.04,84.38,88.74,1835.39,2,0.25,1321.81,13.79,3892.67,13.13,1,217.67,10.78,483.57,15.66,0.24,1346.19,5.7,2,490.93,11.07,225.15,7.1,0.46,699.73,7.39,6.4,463.37,15.67
1945,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,63.04,78.97,78.43,62.17,67.71,71.53,88.64,1625.47,80.44,89.17,83.8,6.76,0.03,83.35,1748.72,3.45,80.95,89.86,1131.18,2,0.3,1218.17,3.61,4043.82,15.34,1,469.66,12.94,354.28,9.11,0.46,1571.88,16.15,1,371.42,14.53,236.7,17.26,0.13,660.26,19.76,9.9,468.31,19.43
1945,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,76.08,75.58,62.61,60.25,62.09,71.33,88.82,1814.26,87.34,86.58,80.77,9.14,0.31,81.55,969.87,4,82.93,83.2,1773.69,1,0.21,1289.17,8.65,3083.62,19.82,1,267.01,8.69,415.04,10.4,0.24,860.38,15.53,2,477.14,10.66,332.84,6.02,0.21,1466.48,13.55,9.8,272.98,18.17
1945,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,75.95,62.99,79.04,62.21,60.7,68.87,84.09,572.49,80.16,84.52,84.96,6.41,0.02,86.09,1403.69,18.73,80.21,86.93,689.02,1,0.26,1267.44,9.24,4277.62,15.12,2,344.14,10.09,278.75,11.55,0.2,563.23,19.89,2,468.65,11.58,261.98,9.94,0.1,1905.97,7.12,14.2,288.48,7.21
1945,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,97.78,97.1,98.46,97.83,66.53,99.39,98.08,134.9,99.2,97.34,99.37,0.14,3.91,97.58,258.41,0.57,98.59,99.01,79.54,5,1,83.43,0.3,803.37,3,5,20.56,0.01,72.3,0.89,0.09,1381.21,10.76,2,391.31,13.14,293.07,9.95,2.83,32.98,0.24,0.93,25.78,0.47
1945,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,96.88,97.1,98.03,95.29,69.2,97.58,98.17,250.14,98.28,98.14,99.66,0.43,4.11,99.88,283.84,0.58,98.4,97.62,74.54,4,1.35,66.89,0.48,764.5,1,4,94.19,0.14,48.09,0.58,0.05,1293.55,6.51,1,255.63,19.98,471.69,16.64,3.81,16.64,0.36,0.19,15.59,0.07
1945,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,98.94,99.38,95.72,97.66,69.15,99.61,99.98,273.77,99.78,99.67,98.7,0.34,3.42,99.11,163.39,0.67,99.24,97.42,57.94,5,1.36,30.31,0.16,880.25,2,4,19.39,0.6,26.37,0.48,0.39,1785.79,12.87,2,486.07,6.4,254.75,19.68,2.68,62.56,0.22,0.64,14.5,0.71
1945,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,79.9,73.7,63.85,75.58,67.55,69.53,83.11,1554.21,80.87,85.27,81.93,5.31,0.19,89.09,1945.34,17.82,80.14,81.59,1193.38,1,0.46,1965.54,14.56,3639.1,18.84,1,421.84,18.25,273.18,16.59,0.39,1813.22,8.18,1,484.79,13.18,410.01,7.9,0.05,959.14,8.2,7.67,363.78,6.97
1945,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,60.32,73.82,72.86,69.93,69.27,63.05,87.96,584.99,87.52,86.64,83.16,2.91,0.25,89.58,1050.04,14.29,80.21,88.09,1792.94,1,0.42,1032.73,18.26,2235.12,16.55,2,465.26,11.16,287.28,14.63,0.4,533.04,6.98,1,364.09,12.39,357.02,17.22,0.24,785.33,14.43,6.68,354.05,8.52
2000,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,70.89,62.01,77.34,73.57,73.58,70.65,80.85,939.19,86.17,89.99,85.8,5.81,0.22,82.1,686.29,13.45,81.84,83.34,946.05,2,0.01,1569.33,14.97,2373.01,17.58,1,488.98,17.74,219.61,17.56,0.38,1054.44,14.06,2,403.91,17.8,227.87,9.53,0.21,1801.56,18.7,13.96,306.06,16.68
2000,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,69.53,78.12,75.6,79.73,72.61,65.96,88.26,1802.36,88.39,80.11,85.95,6.27,0.03,83.12,705.2,9.33,80.29,84.11,1233.9,2,0.21,804.39,12.98,3968.34,11.9,1,319.22,15.01,413.85,13.35,0.06,1061.76,13.76,2,270.5,6.04,334.94,19.04,0.24,692.77,9.22,7.3,285.24,17.26
2000,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,69.37,63.98,61.18,60.82,62.84,75.84,89.58,1283.46,87.55,82.13,85.43,2.56,0.3,80.39,1596.65,11.82,89.45,89.86,990.19,2,0.36,1645.9,6.16,3310.05,14.15,1,325.42,6.81,430.27,18.59,0.42,1840.36,3.49,1,454.8,16.19,485.42,13.99,0.31,1790.26,19.44,6.36,302.6,7.06
2000,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,70.2,66.8,75.83,66.02,77.29,67.05,85.23,847.91,87.75,87.32,81.66,2.28,0.07,85.61,1541.29,14.95,81.37,88.29,1735.93,1,0.3,1113.47,19.92,2614.05,11.61,1,231.49,14.87,239.81,7.71,0.39,722.82,13.86,2,300.89,12.4,268.77,12.1,0.18,682.93,8.8,7.51,452.7,12.84
2000,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,62.18,64.34,68.18,66.87,79.38,79.65,88.88,746.27,84.86,85.58,84.84,9.36,0.29,85.87,1499.81,17.45,80.16,82,1931.25,2,0.15,814.05,13.37,2333.26,17.77,2,429.74,9.33,403.73,11.89,0.39,1743.61,11.15,2,286.02,16,238.86,9.06,0.43,1490.62,9.83,12.12,412.6,17.95
2000,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,77.06,75.36,72.86,63.49,77.31,61.55,81.41,591.89,87.48,84.4,81.49,7.04,0.34,81.91,1180.09,4.14,86.62,85.47,1682.45,2,0.42,1234.5,17.24,2606.97,10.56,1,495.41,14.25,345.94,17.48,0.42,512.72,6.48,1,356.91,18.88,270.84,11.73,0.24,1540.68,8.93,11.05,442.13,8.63
2000,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,70.68,60.59,73.96,75.52,62.35,75.08,89,721.86,89.76,81.18,87.75,7.71,0.13,80.68,1244.48,16.12,87.86,89.86,1026.84,1,0.23,1029.03,18.87,3162.84,14.18,2,428.3,13.45,208.04,14,0.24,933.86,17.47,2,382.65,8.03,221.41,9.03,0.12,1851.33,16.99,11.32,219.55,16.57
2000,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.08,64.9,66.1,65.08,77.3,66.89,81.33,1408.47,81.87,88.7,87.31,6.89,0.45,86.24,1266.66,12.53,89.55,88.86,1007.29,2,0.01,1890.7,9.99,2177.98,14.23,1,258.91,16.22,408.85,9.57,0.13,768.23,13.39,1,362.53,18.25,478.87,9.39,0.13,786.08,8.77,16.28,305.24,7.28
2000,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,66.05,76.23,74.89,64.96,79.9,66.74,89.24,1788.08,86.95,85.36,86.69,9.7,0.38,85.47,1052.66,4.76,81.22,80.28,1772.59,1,0.45,545.85,14.67,4617.02,10.71,2,317.32,11.75,236.01,8.46,0.5,1138.9,15.69,1,387.4,11.98,238.16,13.95,0.3,1573.75,13.14,16.7,494.42,10.47
2000,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,72.69,63.41,63.1,67.68,76.21,70.77,88.89,1703.91,84.73,80.53,87.3,7.02,0.28,89.31,1401.14,11.42,84.76,84.84,1584.48,1,0.27,1324.81,12.62,3696.46,15.76,1,428.02,9.97,480.29,15.1,0.47,932.2,9.41,2,257.05,16.14,274.17,18.03,0.32,708.85,7,17.21,294,9.52
2000,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,67.82,61.25,63.02,60.96,66.58,70.66,88.08,1891.8,85.73,88.7,89.2,4.69,0.13,83.9,647.36,18.41,81.94,80.89,1961.84,1,0.45,1297.17,19.21,2612.31,13.65,1,334.85,8.91,251.75,13.98,0.43,1706.45,6.44,2,433.96,10.81,264.57,6.5,0.06,1988.77,8.09,13.59,387.18,12.09
2000,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,63.4,62.89,64.06,79.26,63.96,77.6,83.58,1273,89.7,87.01,80.71,6.21,0.01,87.42,671.45,18.83,82.21,81.42,852.07,2,0.23,1647.4,12.11,3233.96,11.32,2,283.87,7.51,400.08,16.7,0.08,560.42,9.64,2,445.36,9.87,491.31,6.3,0.04,720.24,15.66,12.95,451.67,16.31
2015,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,74.66,62.96,71.05,61.16,72.6,79.77,83.21,953.42,84.16,82.54,87.04,8.54,0.31,84.34,1591.19,5.02,85.62,88.02,937,1,0.01,1484.08,11.58,3153.31,13.52,2,402.98,10.85,278.27,12.14,0.17,845.01,7.45,1,487.83,11.94,242.02,8.85,0.5,1015.34,18.74,19.9,347.75,14.69
2015,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,66.15,76.33,77.55,64.8,73.39,77.65,86.3,1126.73,83.95,80.85,84.2,3.48,0.43,87.05,1768.76,7.7,81.69,80.31,1011.8,2,0.32,1480.57,3.25,3100.46,15.98,1,496.74,10.95,428.23,12.5,0.14,858.59,12.03,2,364.87,12.25,224.59,6.29,0.31,543.74,15.67,6.68,378.22,10.61
2015,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,78.67,78.3,72.2,71.47,72.46,67,89.53,1971.73,84.43,87.49,89.68,9.45,0.32,82.24,598.14,5.02,82.84,89.39,799.1,1,0.17,1864.91,6.23,2167.06,18.51,2,275.63,9.85,369.9,17.23,0.3,1885.72,7.39,1,249.5,19.07,255.59,10.3,0.13,652.09,19.24,12.75,202.56,17.8
2015,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,73.59,67,66.9,70.42,79.33,60.97,89,1282.34,84.21,89.94,85.73,6.27,0.06,83.28,743.31,16.73,89.04,82.06,1858.11,2,0.1,1184.48,15.95,3197.42,10.42,2,461.46,15.61,311.79,11.66,0.39,1698.55,14.84,1,232.2,19.53,218.76,12.42,0.5,573.4,13.43,19.09,399.78,11.49
2015,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,72.19,75.02,71.63,62.98,61.91,72.54,83.85,1197.32,82.1,80.49,81.14,4.68,0.14,88.31,908.68,10,83.44,83.34,1917.72,2,0.5,964.08,10.74,3690.39,15.19,1,442.8,8.34,374.74,8.75,0.5,535.96,3.8,1,368.96,18.21,207.47,12.97,0.44,1176.67,14.39,6.43,257.56,16.28
2015,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,62.49,63.19,71.86,72.57,76.5,61.57,89.7,1568.12,89.8,81.43,88.25,2.87,0.3,88.26,771.55,8.92,86.83,83.3,1248.07,1,0.45,1909.57,15.05,4122.64,17.32,1,322.81,19.36,396.03,8.95,0.33,1395.88,13.44,1,321.89,11.17,279.55,11.27,0.1,1707.64,12.75,19.84,348.56,6.65
2015,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,60.44,66.29,62.63,63.72,71.83,74.65,87.63,1937.39,85.15,83.4,84.29,8.58,0.32,88.15,1516.36,10.19,86.08,86.5,1419.57,1,0.14,890.19,12.4,2669.48,17.9,1,469.24,6.14,291.07,8.95,0.22,519.47,12.76,2,373.07,17,417.44,13.58,0.33,1676.78,9.27,12.34,319.6,15.07
2015,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,76.26,65.66,76.29,73.09,77.19,75.24,80.31,1399.29,82.42,81.84,81.21,5.92,0.14,82.3,793.79,12.86,85.41,87.14,1691.47,2,0.16,1352.39,13.17,3476.34,19.27,2,209.93,9.57,483.69,18.39,0.41,1401.23,18.92,1,444.76,18.71,425.44,13.83,0.05,1257.51,16.31,9.42,395.09,14.26
2015,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,77.23,74.94,75.94,68.74,61.87,67.81,82.21,1448.67,85.83,84.44,80.85,3.82,0.04,83.41,1516.12,3.68,87.95,82.25,1402.79,1,0.12,1170.41,3.13,2614.52,17.75,1,389.71,6.22,461.04,6.57,0.01,760.04,19.91,1,302.73,8.91,446.89,16.42,0.41,1807.37,9.62,11.18,423.12,11.34
2015,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,75.33,64.27,76.76,73.37,71.59,61.87,86.79,1474.63,82.74,89.61,84.72,6.22,0.44,88.62,989.74,17.58,83.55,82.77,1084.86,2,0.49,854.42,7.54,3813.74,15.86,1,417.29,6.11,252.42,10.02,0.21,762.58,16.17,2,384.14,19.52,345.96,8.26,0.43,1429.04,6.51,12.82,314.29,6.2
2015,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,72.36,62.08,79.84,71.75,75.79,75.87,88.06,1275.29,84.74,86.33,82.56,3.12,0.17,89.21,1184.27,9.94,88.96,85.74,1128.63,1,0.06,1104.88,16.5,3751.87,18.63,2,274.96,15.82,329.3,7.65,0.39,1897.16,13.5,2,343.24,16.69,331.85,8.57,0.09,1899.29,15.53,7.36,467.19,12.63
