Countries,States,Time,Coverage RSRP,Quality RSRQ,VoLTE Drop Call (%),VoLTE Block Call (%),VoLTE Setup Failure (%),VoLTE Setup Time (sec),VoLTE Holding Time (min),Data Drop Call (%),Data Block Call (%),Data Setup Failure (%),Data DL Volume (MB),Data UL Volume (MB),Data DL Throughput (KB),Data UL Throughput (KB)
"Staunton, City of",Virginia,2/3,-112,-10,1.82,0.21,6.24,12.2,718482,2.44,2.47,0.55,881243,12560,42107,884
"Suffolk, City of",Virginia,2/3,-98,-11,2.45,2.32,0.88,10.6,200499,3.53,2.72,3.5,881109,31217,31090,4989
"Virginia Beach, City of",Virginia,2/3,-120,-7,1.47,4.56,6.2,10.2,560897,3.08,2.1,1.06,542461,21642,47009,4099
"Waynesboro, City of",Virginia,2/3,-116,-14,5.4,5.09,0.47,3.1,709604,3.88,4.19,7.71,708566,2481,18587,2295
"Williamsburg, City of",Virginia,2/3,-68,-8,2.17,1.13,7.84,13.4,892823,4.57,4.2,7.2,227225,45055,18586,1952
"Winchester, City of",Virginia,2/3,-66,-15,4,0.47,7,4,370038,4.93,0.84,5.32,537926,24272,28234,1448
Adams,Washington,2/3,-113,-8,4.07,4.85,1.46,16.5,236632,0.48,4.93,2.51,985122,38620,39472,4041
Asotin,Washington,2/3,-75,-12,3.6,3.62,3.74,3.3,573785,4.55,2.11,8.39,437881,2220,12785,4695
Benton,Washington,2/3,-84,-7,4.34,0.32,7.57,18.8,697514,1.8,4.18,5.5,935310,6867,24713,1732
Chelan,Washington,2/3,-74,-6,3.13,5.28,2.75,16.3,993762,3.6,4.85,11.98,571657,41050,21207,3502
Clallam,Washington,2/3,-63,-8,1.93,4.67,7.27,3.6,270224,0.05,1.58,6.15,783194,29413,21540,2745
Clark,Washington,2/3,-107,-7,5.05,1.68,7.66,5.5,766707,0.98,1.8,6.45,686600,8148,38279,2290
Columbia,Washington,2/3,-64,-16,4.38,1.35,6.46,2.2,829097,5.34,3.1,3.2,488958,7203,41275,765
Cowlitz,Washington,2/3,-69,-10,0.24,2.07,3.39,15,834550,1.07,4.14,5.71,838945,40524,46307,3181
Douglas,Washington,2/3,-106,-7,2.33,3.33,5.71,6,463313,2.93,2.66,7.29,739976,32894,22904,432
Ferry,Washington,2/3,-98,-15,3.09,1.18,7.92,18.5,720050,1.41,2.17,0.4,709294,9683,9316,3353
Franklin,Washington,2/3,-61,-12,3.03,4.44,2.48,2.8,326811,1.88,1.34,7.26,857875,29099,2530,3955
Garfield,Washington,2/3,-75,-15,3.06,0.17,1.15,16.1,266435,2.14,3.32,3.34,663046,6044,21593,4200
Grant,Washington,2/3,-119,-9,3.82,3.87,4.72,14.3,336136,4.87,1.68,6.47,506520,29979,44295,1299
Grays Harbor,Washington,2/3,-97,-11,4.63,3.91,0.77,5.1,838570,4.77,5.18,3.59,929129,11005,40148,1133
Island,Washington,2/3,-85,-7,2.25,4.61,2.33,17.2,748837,3.69,1.52,4.79,447099,22241,3196,1222
Jefferson,Washington,2/3,-73,-6,4.31,2.76,2.78,5,263612,2.05,5.12,9.2,465914,44373,7600,4737
King,Washington,2/3,-80,-12,2.71,2.91,5.33,12.2,884535,0.93,1.6,7.44,564287,19375,37239,4987
Kitsap,Washington,2/3,-74,-7,4.68,3.44,8.56,6,121034,4.35,2.49,9.68,187993,22037,34558,636
Kittitas,Washington,2/3,-89,-12,0.89,5.24,8.49,11,371542,4.54,4.55,7.28,397609,24988,16989,3332
Klickitat,Washington,2/3,-63,-11,0.27,3.26,8.85,13.5,683681,4.9,4.4,10.68,772868,32617,22022,1230
Lewis,Washington,2/3,-86,-11,0.41,0.24,7.6,3,111774,4.02,2.83,3.44,234271,26590,7122,2627
Lincoln,Washington,2/3,-103,-6,2.62,3.97,11.96,17.9,377391,2.45,4.85,8.4,902033,34124,20937,1609
Mason,Washington,2/3,-101,-12,4.01,1.16,3.59,3,418861,0.52,2.67,0.37,536999,43788,24977,13
Okanogan,Washington,2/3,-120,-11,5.11,4.22,5.08,0.6,543729,4.56,3.5,4.37,491992,27699,40591,2149
Pacific,Washington,2/3,-80,-12,3.78,0.56,7.16,2.6,381969,2.75,2.39,2.04,189222,45932,4305,824
Pend Oreille,Washington,2/3,-67,-16,1.81,4.71,6.34,16.1,821167,2.36,4.11,1.36,458170,13444,49177,1721
Pierce,Washington,2/3,-77,-13,5.11,4.89,11.68,14.8,304783,3.33,2.29,9.42,144742,14098,19495,1609
San Juan,Washington,2/3,-113,-7,1.58,1.63,9.59,15.1,223347,2.25,1.37,9.44,442008,19041,12484,851
Skagit,Washington,2/3,-107,-12,4.84,3.28,8.44,4.7,826158,4.7,1.72,9.96,739772,14358,37220,2933
Skamania,Washington,2/3,-78,-12,4.75,3.97,4.55,13.3,565768,1.43,3.78,4.82,744513,35888,14304,3481
Snohomish,Washington,2/3,-79,-13,2.83,4.62,11.04,7.7,410597,0.31,4.03,2.58,641405,40302,27797,2985
Spokane,Washington,2/3,-100,-15,0.79,2.71,9.41,5.8,103447,3.91,4.57,2.29,873386,43399,41082,178
Stevens,Washington,2/3,-105,-16,2.21,4.23,1.24,3,316244,4.1,4.5,5.63,181561,27931,17167,1200
Thurston,Washington,2/3,-90,-12,2.25,2.67,1.81,5.6,102937,0.45,3.09,6.63,634813,33837,25234,2113
Wahkiakum,Washington,2/3,-103,-6,1.72,0.14,5.6,0.6,347250,1.99,1.85,9.76,311077,40448,13225,3631
Walla Walla,Washington,2/3,-63,-7,2.68,4.2,6.66,3.9,127387,4.66,4.12,11.8,138790,19175,35080,4468
Whatcom,Washington,2/3,-117,-11,4.11,3.6,2.89,1.4,826666,4.33,4.2,7.99,943388,36762,11968,2931
Whitman,Washington,2/3,-120,-9,0.98,0.92,7.19,19.9,597940,3.52,1.41,8.11,575918,8377,8698,3740
Yakima,Washington,2/3,-68,-11,4.14,1.62,1.75,14.1,929392,3.78,2.28,0.19,147365,41950,37211,2580
Barbour,West Virginia,2/3,-98,-8,3.81,0.99,1.66,4.9,512497,1.77,0.92,4.83,581159,28172,33205,2401
Berkeley,West Virginia,2/3,-82,-6,3.41,4.84,7.89,7,955800,4.32,3.78,7.75,194707,27475,11070,924
Boone,West Virginia,2/3,-81,-12,3.78,1.88,8.64,3.4,802174,4.09,5.41,2.55,755053,21201,7613,1301
Braxton,West Virginia,2/3,-106,-7,5.31,0.31,11.98,2.3,492181,3.14,5.26,5.52,594942,32569,36796,2723
Brooke,West Virginia,2/3,-97,-8,4.29,2.16,2.17,6.4,396397,0.4,3.24,4.53,485492,2544,22224,1187
Cabell,West Virginia,2/3,-108,-15,5.07,2.12,1.78,14,619716,1.62,5,7.79,646111,6626,8154,3343
Calhoun,West Virginia,2/3,-70,-9,0.56,1.23,8.88,9.4,314221,4.62,3.74,0.35,492037,37413,12339,4412
Clay,West Virginia,2/3,-110,-6,4.87,3.2,1.09,17.6,165388,2.13,1.91,5.97,977458,21392,49358,4977
Doddridge,West Virginia,2/3,-91,-11,1.04,4.71,8.97,1.8,377004,5.47,3.16,10.77,478235,10543,1520,4655
Fayette,West Virginia,2/3,-64,-12,4.64,2.48,6.81,18.2,885942,3.99,3.81,6.63,378623,22728,37094,3945
Gilmer,West Virginia,2/3,-75,-16,1.44,2.81,10.67,5.8,728816,2.25,2.85,10.14,104867,39257,19074,3244
Grant,West Virginia,2/3,-106,-12,3.15,5.45,1.93,3.5,716581,2.23,5.24,9.81,838478,44461,23158,1545
Greenbrier,West Virginia,2/3,-76,-6,1.29,1.03,6.18,2.9,260777,0.75,1.59,11.2,113493,31308,46992,3364
Hampshire,West Virginia,2/3,-76,-8,1.52,5.19,9.94,17.5,264512,2.13,0.38,2.56,879397,39389,8067,4392
Hancock,West Virginia,2/3,-83,-12,1.18,2.47,3.17,8.5,946701,1.66,1.22,9.97,850822,47502,17344,4159
Hardy,West Virginia,2/3,-86,-13,1.96,2,10.5,4.1,361815,3.28,3.61,7.52,321046,36483,48336,3183
Harrison,West Virginia,2/3,-60,-12,2.91,5,0.05,19.1,715030,4.92,5.3,2.86,454264,44792,12015,2532
Jackson,West Virginia,2/3,-85,-16,4.72,4.4,0.14,19.5,326312,1.78,4.66,6.58,485214,37528,1333,217
Jefferson,West Virginia,2/3,-73,-13,5.16,0.77,5.02,12.7,893383,2.1,1.35,4.06,411216,49870,29526,3709
Kanawha,West Virginia,2/3,-78,-14,2.19,4.04,0.88,12.9,496788,2.24,2.96,2.64,513393,35061,46386,1544
Lewis,West Virginia,2/3,-94,-13,0.12,2.27,4.31,17.3,878290,0.92,3.83,6.64,983126,2059,24983,4355
Lincoln,West Virginia,2/3,-60,-8,4.04,0.41,10.34,1.9,916864,0.71,4.22,2.88,189740,40273,48079,3450
Logan,West Virginia,2/3,-94,-10,1.41,2.13,8.74,13.8,808472,2.85,3.95,4.52,499725,30388,32255,2191
McDowell,West Virginia,2/3,-116,-11,5.01,5.05,7.18,0.5,437450,3.07,0.66,10.06,126275,10762,39256,2885
Marion,West Virginia,2/3,-79,-15,3.3,2.94,7.29,8.4,621423,5.06,3.61,5.49,424311,39430,10887,374
Marshall,West Virginia,2/3,-92,-7,5.11,0.08,11.86,17,959112,1.66,1.65,8.88,725584,37991,23543,3270
Mason,West Virginia,2/3,-85,-14,3.35,3.54,5.39,19.5,110099,4.81,5.04,9.67,257524,20410,49903,795
Mercer,West Virginia,2/3,-65,-9,4.59,2.3,4.72,5.3,296847,1.17,0.2,9.33,349784,16850,42656,4204
Mineral,West Virginia,2/3,-116,-16,3.75,1.8,4.53,5.8,660158,1.03,2,9.15,402538,9745,33818,4456
Mingo,West Virginia,2/3,-98,-13,4.37,3.47,11.01,8.7,890773,5.26,5.43,0.89,771025,10583,46883,14
Monongalia,West Virginia,2/3,-74,-16,4.42,2.45,3.91,2.1,432035,4.89,0.08,10.98,308093,17851,3825,1638
Monroe,West Virginia,2/3,-89,-6,4.92,1.17,9.73,13.9,864267,4.67,1.06,7.33,615188,27653,45538,3376
Morgan,West Virginia,2/3,-87,-7,3.05,1.61,10.68,6.1,411569,0.15,4.36,7.78,206270,23918,10215,1907
Nicholas,West Virginia,2/3,-74,-6,2.31,5.4,10.68,8.6,705659,0.48,4.23,1.83,112840,44859,18253,3030
Ohio,West Virginia,2/3,-99,-14,3.17,2.94,7.65,10.7,137683,5.14,3.47,1.69,509575,17689,23171,4575
Pendleton,West Virginia,2/3,-111,-12,3.09,2.36,4.8,5.7,743793,2.51,4.4,4.21,327844,20047,21388,1900
Pleasants,West Virginia,2/3,-100,-8,1.19,2.97,7.53,12,725717,0.51,0.07,11.18,166626,33692,27352,3277
Pocahontas,West Virginia,2/3,-60,-12,4.07,0.82,5.21,15.7,457853,0.69,4.95,4.27,863773,32182,22925,1786
Preston,West Virginia,2/3,-61,-14,4.67,4.03,8.23,4,937488,4.47,3.95,7.67,247766,47220,39994,617
Putnam,West Virginia,2/3,-61,-15,1.35,0.47,7.84,9.8,331383,0.66,2.45,8.87,252790,22453,44451,2227
Raleigh,West Virginia,2/3,-120,-14,4.46,2.65,8.76,6.1,711289,0.25,2.43,7.95,296276,21875,30559,3634
Randolph,West Virginia,2/3,-113,-7,1.33,4.93,11.55,11.9,337293,4.02,2.01,11.28,774953,3150,3624,3371
Ritchie,West Virginia,2/3,-64,-12,3.42,4.44,4.31,17.8,511367,2.1,0.52,2.39,389187,20372,12661,2482
Roane,West Virginia,2/3,-110,-16,0.78,3.94,3.97,17.7,626675,0.09,4.24,8.82,381078,35130,23734,2961
Summers,West Virginia,2/3,-96,-12,4.38,4.49,8.2,1.6,523582,1.57,5.41,5.05,445191,16239,10689,654
Taylor,West Virginia,2/3,-103,-8,1.17,2.46,4.88,1.9,837286,2.36,2.86,4.01,759372,15542,46897,3265
Tucker,West Virginia,2/3,-79,-13,0.26,1.97,4.64,15.4,631362,0.94,2.97,3.5,731559,33402,21228,1224
Tyler,West Virginia,2/3,-116,-12,0.43,5.35,5.79,7.1,900692,4.81,4.79,4.43,663215,48593,18358,2020
Upshur,West Virginia,2/3,-62,-13,2.7,0.85,3.26,4.3,562234,4.28,0.87,3.22,506764,18987,10393,3123
Wayne,West Virginia,2/3,-99,-9,3.26,2.85,7.94,12.4,639556,0.25,2.1,2.25,352366,40456,2413,4736
Webster,West Virginia,2/3,-77,-15,5.45,3.01,6.72,14,670258,2.44,1.38,10.2,723115,23791,47499,2162
Wetzel,West Virginia,2/3,-98,-15,5.01,1.48,6.85,14.9,950639,1.68,3.92,5.74,850116,36076,30335,4646
Wirt,West Virginia,2/3,-73,-16,5.11,2.01,8.37,13.7,541115,3.32,2.59,0.61,384054,1539,20425,1352
Wood,West Virginia,2/3,-62,-6,1.16,1.01,7.56,11.7,624327,5.23,4.88,7.27,390450,1160,33352,615
Wyoming,West Virginia,2/3,-74,-10,4.86,2.91,3.59,11.9,908463,0.99,5.36,7.34,900040,21115,29616,1748
Adams,Wisconsin,2/3,-114,-16,3.47,0.3,9.54,15.5,783630,1.99,2.18,1.93,787193,36893,15896,1432
Ashland,Wisconsin,2/3,-112,-15,1.44,2.88,9.08,14.2,869203,2.32,3.3,11.38,849279,24050,12105,3540
Barron,Wisconsin,2/3,-71,-7,0.32,4.24,8.66,11.4,425191,3.24,3.48,4.59,286413,15103,13522,2818
Bayfield,Wisconsin,2/3,-85,-12,0.91,2.61,8.87,3.3,948386,0.07,4.88,11.14,756526,41156,43148,4845
Brown,Wisconsin,2/3,-97,-16,0.22,1.7,11.47,9.8,723809,3.29,1.28,4.04,924124,25198,17092,3588
Buffalo,Wisconsin,2/3,-103,-9,5.48,1.04,3.57,7,707318,0.46,2.78,4.1,282613,16961,28879,3418
Burnett,Wisconsin,2/3,-62,-8,3.97,4.72,6.82,6.5,805127,2.01,1.96,6.18,389829,41711,25512,1948
Calumet,Wisconsin,2/3,-91,-15,5.39,4.55,9.62,9.7,221374,2.5,3.44,10.63,685303,12687,14708,4701
Chippewa,Wisconsin,2/3,-74,-12,2.58,4.29,7.61,9.6,599017,1.69,5.43,4.07,518041,45585,21349,1606
Clark,Wisconsin,2/3,-60,-10,4.96,2.09,5.01,3.7,321136,1.87,0.09,5.15,452629,28157,7009,1858
Columbia,Wisconsin,2/3,-66,-16,2.66,4.6,2.7,7,314712,3.56,4.29,6.87,756865,44127,35408,2591
Crawford,Wisconsin,2/3,-88,-11,3.27,4.49,6.39,12.1,618258,3.54,3.9,0.17,305748,21212,39351,331
Dane,Wisconsin,2/3,-65,-12,0.61,5.32,0.9,16.8,374388,0.07,0.37,6.11,876464,45433,6611,850
Dodge,Wisconsin,2/3,-116,-16,1.21,0.15,10.2,8,914307,0.93,1.14,6.29,201044,5265,34471,2481
Door,Wisconsin,2/3,-98,-14,1.73,3.5,6.99,18.9,507154,5.15,2.87,11.6,579272,25626,1360,474
Douglas,Wisconsin,2/3,-68,-15,0.65,5.07,10.76,2.7,562059,3.91,5.36,0.63,769451,24383,3996,1663
Dunn,Wisconsin,2/3,-61,-14,2.08,1.44,4.83,9.6,403880,3.7,0.73,3.71,775952,37915,24339,209
Eau Claire,Wisconsin,2/3,-86,-14,4.12,4.09,7.16,13.4,264675,3.63,4.32,1.91,675165,20049,17949,22
Florence,Wisconsin,2/3,-85,-8,4.77,0.8,2.91,12.9,464651,1.16,1.03,3.12,522473,3962,6397,2801
Fond du Lac,Wisconsin,2/3,-73,-14,4.21,0.48,7.29,8.7,103022,3.85,4.86,5.95,929685,8608,25136,3697
Forest,Wisconsin,2/3,-101,-16,1.36,0.55,3.78,11.9,681540,0.68,5.06,9.48,193514,9288,3186,3067
Grant,Wisconsin,2/3,-75,-11,3.22,4.82,8.57,13.8,719243,2.82,1.04,2.82,360568,40434,1114,2210
Green,Wisconsin,2/3,-71,-6,3.1,4.79,1.25,15.5,802399,4.84,1.08,1.83,829360,33843,20957,3014
Green Lake,Wisconsin,2/3,-105,-16,4.28,2.89,11.45,14.6,247445,3.71,4.55,1.41,255867,1793,29062,1185
Iowa,Wisconsin,2/3,-112,-12,1.24,1.66,4.29,14.4,561958,3.78,4.39,7.52,222021,25372,26038,2317
Iron,Wisconsin,2/3,-106,-8,1.11,1.53,8.17,9.2,455801,4.62,4.38,7.7,534408,44225,18180,3408
Jackson,Wisconsin,2/3,-90,-15,3.17,2.56,8.79,6.4,334744,1.54,2.61,3.69,936054,19006,43120,1720
Jefferson,Wisconsin,2/3,-103,-9,4.39,1.83,8.74,9.6,185219,2.99,2.65,4.11,202111,33836,13673,3952
Juneau,Wisconsin,2/3,-61,-14,1.05,0.67,1.77,12.1,105951,1.93,3.68,2.41,316637,28909,32117,276
Kenosha,Wisconsin,2/3,-69,-6,3.34,4.99,1.56,3.1,693876,5.11,1.71,10.45,530725,44868,32262,1175
Kewaunee,Wisconsin,2/3,-84,-7,3.35,5.49,1.9,8.3,709299,1.26,2.65,2.31,516449,6355,36222,1836
La Crosse,Wisconsin,2/3,-99,-8,1.25,5.19,9.96,5.8,954284,3.17,5.09,3.74,730895,46190,17130,1248
Lafayette,Wisconsin,2/3,-92,-10,2.96,2.95,6.61,13.2,106209,0.96,2.31,7.9,151891,29495,24502,269
Langlade,Wisconsin,2/3,-101,-11,5,2.89,3.43,4.7,396086,3.46,3.97,10.91,364690,20157,16018,1086
Lincoln,Wisconsin,2/3,-75,-11,0.05,2.48,2,13.4,849445,2.01,2.84,6.31,827629,3145,47354,384
Manitowoc,Wisconsin,2/3,-98,-10,2.66,5.03,9.59,9.3,661502,0.31,2.43,0.84,661100,33529,30260,2785
Marathon,Wisconsin,2/3,-79,-12,5.2,2.42,6,8.5,284022,1.77,0.53,0.81,671291,40438,28289,616
Marinette,Wisconsin,2/3,-83,-14,0.44,3.99,0.63,14.4,219809,0.29,0.87,3.04,415579,31225,49185,21
Marquette,Wisconsin,2/3,-80,-8,2.9,2.87,10.86,2,237773,1.94,1.24,5.92,621968,34556,17478,1879
Menominee,Wisconsin,2/3,-115,-10,3.34,3.29,4.51,19.7,334640,2.22,2.4,8.93,627710,40454,42989,1047
Milwaukee,Wisconsin,2/3,-108,-16,5.48,3.1,2.9,1.6,958187,0.13,2.26,0.6,984249,16119,13989,4460
Monroe,Wisconsin,2/3,-109,-10,4.3,1.92,9.75,11.7,543697,5.37,3.32,1.58,678175,47538,31112,4302
Oconto,Wisconsin,2/3,-107,-15,5.05,5.13,8.78,11.6,407021,2.41,4.17,9.1,658777,24078,49331,3688
Oneida,Wisconsin,2/3,-66,-14,4.11,3.19,3.38,7.1,972970,1.08,4.85,2.06,695078,20844,31813,1805
Outagamie,Wisconsin,2/3,-94,-15,0.6,0.89,0.46,10.7,942733,4.59,3.22,2.9,905303,41640,19130,4450
Ozaukee,Wisconsin,2/3,-82,-11,0.28,3.19,2.34,17.1,559391,5.33,2.37,8.88,145307,20560,3600,2174
Pepin,Wisconsin,2/3,-78,-14,1.32,2.68,11.6,17.5,793200,4.6,1.35,5.09,857592,41333,14802,2054
Pierce,Wisconsin,2/3,-80,-7,1.76,3.3,10.26,8.5,958395,2.37,1.87,6.05,362155,46810,6662,4486
Polk,Wisconsin,2/3,-68,-12,5.36,3.66,5.34,10.3,600758,3.75,4.14,4.95,263517,17083,13759,4605
Portage,Wisconsin,2/3,-88,-14,1.21,0.39,9.03,0.8,198132,2.08,3.05,11.89,146361,35130,18758,4851
Price,Wisconsin,2/3,-116,-10,4.51,5.44,3.49,4.7,693955,1.34,1.09,6.7,571353,48124,29596,1268
Racine,Wisconsin,2/3,-82,-10,1.41,0.26,5.38,12.7,631317,1.18,4.54,11.36,318253,35179,21002,859
Richland,Wisconsin,2/3,-110,-15,2.87,5.23,7.05,8.7,907604,1.77,4.72,6.9,613767,24936,15797,2250
Rock,Wisconsin,2/3,-83,-10,5.41,0.26,5.98,12.5,270605,3.73,4.93,1.2,300327,34625,25039,1884
Rusk,Wisconsin,2/3,-73,-14,1.34,3.12,1.63,11.5,995931,0.5,1.92,6.29,268792,17845,47666,2722
St. Croix,Wisconsin,2/3,-106,-16,4.36,2.65,3.73,16,362734,1.8,0.7,8.77,801481,7344,47007,3390
Sauk,Wisconsin,2/3,-82,-16,5.49,0.99,4.77,19.5,526625,0.52,4.88,3.82,498189,15412,40345,4934
Sawyer,Wisconsin,2/3,-77,-12,4.59,1.47,11.73,4.7,588470,1.36,5.25,11.91,548453,33637,20505,3529
Shawano,Wisconsin,2/3,-107,-13,4.07,5.14,7.09,2.7,403547,2.26,1.69,7.74,161044,46975,27606,3643
Sheboygan,Wisconsin,2/3,-72,-6,2.14,4.51,10.5,10.4,695252,1.19,0.2,5.77,333059,17745,22272,819
Taylor,Wisconsin,2/3,-94,-10,2.93,3.72,2.76,1.7,355922,5.12,4.58,7.61,938117,38079,24868,142
Trempealeau,Wisconsin,2/3,-87,-14,0.97,3.99,10.63,9.8,194572,0.64,1.08,10.24,146285,1221,30182,4164
Vernon,Wisconsin,2/3,-109,-8,1.01,3.87,7.37,15.3,360014,2.72,0.74,4.68,690421,5721,34965,551
Vilas,Wisconsin,2/3,-87,-7,4.47,4.11,1.97,16.3,934697,2.67,5.08,9.63,461848,47343,48383,53
Walworth,Wisconsin,2/3,-72,-16,4.27,2.52,4.24,9.3,846640,2.74,2.8,4.53,946761,48951,24330,3267
Washburn,Wisconsin,2/3,-78,-7,1.02,1.64,3.07,5,530016,1.91,3.66,2.58,453747,6377,48040,1113
Washington,Wisconsin,2/3,-90,-7,2.95,1.61,8.47,12.2,720510,4.65,4.45,4.26,783848,20837,49935,3722
Waukesha,Wisconsin,2/3,-115,-9,2.78,0.77,3.96,3.7,473363,1.62,4.73,11.46,390900,19967,2326,1745
Waupaca,Wisconsin,2/3,-85,-10,2.9,5.04,8.37,17,637634,3.5,1.41,6.85,389480,10366,30556,3478
Waushara,Wisconsin,2/3,-68,-12,2.89,4.28,5.92,2.8,829754,5.07,0.1,7.2,175675,33503,12242,2626
Winnebago,Wisconsin,2/3,-85,-9,3.56,1.09,10.16,15,366737,2.18,4.54,3.05,258602,32646,10648,3710
Wood,Wisconsin,2/3,-64,-6,3.68,3.82,5.83,14.2,591534,1.41,3.2,7.99,646429,16965,18661,1156
Albany,Wyoming,2/3,-76,-9,3.13,2.22,10.51,14.3,675589,5.41,1.92,6.56,362340,2623,28273,567
Big Horn,Wyoming,2/3,-77,-7,4.87,3.68,1.73,8.6,569688,3.66,0.62,8.34,552831,42689,17953,60
Campbell,Wyoming,2/3,-89,-8,2,3.3,5.4,14.8,590373,4.62,2.02,4.58,466297,17540,2066,1346
Carbon,Wyoming,2/3,-73,-15,4.35,3.76,3.54,6.7,357631,3.57,3.31,6.31,278074,34077,20742,2546
Converse,Wyoming,2/3,-113,-7,3.69,4.79,10.95,11.3,356765,0.26,2.43,8.12,350477,48701,21667,2848
Crook,Wyoming,2/3,-61,-16,5.45,5.31,0.36,18.7,309870,1.94,4.4,4.9,979829,21881,38089,306
Fremont,Wyoming,2/3,-60,-13,1.98,2.52,7.85,17.8,758107,2.35,4.96,7.37,996911,18640,18105,4250
Goshen,Wyoming,2/3,-79,-13,4.8,2.42,5.33,4.7,285060,0.76,4.34,5.52,417322,19185,22760,3146
Hot Springs,Wyoming,2/3,-117,-16,0.75,4.05,2.42,2.3,161234,3.67,4.78,4.75,192336,30774,27930,2702
Johnson,Wyoming,2/3,-101,-13,5.28,4.38,2,2.9,939934,0.71,3.59,9.55,313099,39060,32341,3949
Laramie,Wyoming,2/3,-96,-14,4.4,5.14,3.77,13.3,321315,0.36,0.51,11.46,464483,43829,24116,3765
Lincoln,Wyoming,2/3,-61,-13,2.83,1.34,8.3,13.9,969185,0.13,4.1,0.49,817348,45965,39695,29
Natrona,Wyoming,2/3,-116,-12,4.93,0.99,0.14,4.6,655103,0.21,2.52,10.4,592973,37892,42803,3520
Niobrara,Wyoming,2/3,-91,-10,1.71,3.59,8.41,2.8,539556,5.34,4.24,2.62,888432,11344,20255,3201
Park,Wyoming,2/3,-80,-14,4.53,3.81,0.99,19,141565,4.6,1.25,5.15,580658,4774,20843,4727
Platte,Wyoming,2/3,-94,-9,4.96,0.63,5.62,10.7,293574,1.8,4.59,11.23,229461,29793,46870,4284
Sheridan,Wyoming,2/3,-105,-14,1.31,4.65,0.84,16.6,334771,5.19,3.21,4.35,447166,13213,16656,3067
Sublette,Wyoming,2/3,-103,-15,0.94,0.15,6.14,1.6,937243,2.39,4.52,3.36,158198,15745,22179,4747
Sweetwater,Wyoming,2/3,-82,-10,1.73,1.5,3.11,5.7,890333,1.86,2.84,8.72,245712,41145,31376,830
Teton,Wyoming,2/3,-106,-7,3.26,4.06,5.77,15.2,822925,3.57,4.87,1.64,550427,40248,47069,3536
Uinta,Wyoming,2/3,-104,-14,1.47,1.83,9.35,18,522042,0.98,2.96,2.3,216391,44163,13752,1470
Washakie,Wyoming,2/3,-89,-7,3.91,2.86,1.88,13.1,384886,4.22,0.52,9.9,915845,23041,10042,1916
Weston,Wyoming,2/3,-62,-10,3.27,0.53,1.6,19.1,157752,1.18,1.19,11.83,515012,42544,4745,379
Autauga,Alabama,2/4,-96,-10,2.78,3.67,12,19.6,333204,4.32,1.61,1.78,581922,45396,17272,2120
Baldwin,Alabama,2/4,-85,-10,2.47,3.2,5.97,7.3,169916,3.79,3.49,4.39,977229,48873,10633,4114
Barbour,Alabama,2/4,-120,-16,1.61,2.82,7.27,17.3,536663,1.3,1.94,2.5,206778,40204,25571,1992
Bibb,Alabama,2/4,-92,-6,4.47,1.17,4.51,16.7,714001,5.44,0.23,9.06,812749,27143,29120,2718
Blount,Alabama,2/4,-93,-8,2.86,0.62,6.25,4.4,507230,0.62,3.03,2.22,753936,19854,14793,3684
Bullock,Alabama,2/4,-111,-6,1.44,2.18,11.68,10.8,173125,4.39,1.3,0.48,979120,14466,46716,1559
Butler,Alabama,2/4,-93,-16,0.52,3.33,3.63,2.7,469028,5.23,2.08,4.15,885037,33526,31324,3924
Calhoun,Alabama,2/4,-118,-6,1.36,5.25,7.97,13,995057,4.33,0.9,5.86,239284,36114,29334,280
Chambers,Alabama,2/4,-63,-14,3.62,4.33,11.65,1.1,343488,2.69,5.01,11.06,701105,34541,5928,3163
Cherokee,Alabama,2/4,-77,-9,2.65,0.23,8.61,12.5,364398,2.36,2.86,10.59,552630,40354,19056,3116
Chilton,Alabama,2/4,-66,-16,2.99,1.69,11.25,1.3,363355,5.4,1.04,5.65,266915,18762,12990,4395
Choctaw,Alabama,2/4,-64,-7,2.17,1.54,8.82,6.3,233948,4.71,1.51,2.26,777552,30222,48017,1382
Clarke,Alabama,2/4,-112,-16,1.79,2.75,7.3,16.4,829349,4.56,0.29,6.77,100375,45211,22978,3297
Clay,Alabama,2/4,-93,-13,2.56,1.25,7.94,19.1,268227,3.4,1.61,6.27,991027,24030,16819,3815
Cleburne,Alabama,2/4,-66,-6,3.84,4.2,1.56,7.8,382267,0.3,1.06,10.28,200206,21428,18903,3575
Coffee,Alabama,2/4,-94,-8,0.69,4.78,8.36,4.9,393148,4.95,1.52,5.88,796132,23545,19519,415
Colbert,Alabama,2/4,-72,-16,0.58,2.4,10.52,4.3,844258,2.99,4.29,11.45,106933,24663,6919,4082
Conecuh,Alabama,2/4,-61,-14,4.62,0.85,1.39,5.6,587767,3.13,2.5,6.27,439955,46640,17921,3605
Coosa,Alabama,2/4,-74,-12,1.53,4.28,5.76,18,977974,0.4,2.24,10.52,827482,43789,35674,3276
Covington,Alabama,2/4,-96,-11,2.64,5.06,3.46,1.9,879022,4.75,0.57,10.63,505460,44834,24895,565
Crenshaw,Alabama,2/4,-116,-10,3.5,5.26,0.36,11.6,760953,0.39,0.3,8.93,163418,2350,16828,2143
Cullman,Alabama,2/4,-116,-6,4.52,1.95,10.71,16.8,260528,4.55,3.4,2.96,230738,47284,18661,2270
