Country,Operator,MCC/MNC,TIME,Coverage RSRP,Quality RSRQ,VoLTE Drop Call (%),VoLTE Block Call (%),VoLTE Setup Failure (%),VoLTE Setup Time (sec),VoLTE Holding Time (min),Data Drop Call (%),Data Block Call (%),Data Setup Failure (%),Data DL Volume (MB),Data UL Volume (MB),Data DL Throughput (kbps),Data UL Throughput (kbps)
Egypt,Etisalat Misr,602/03,W28,-73.98,-13.07,0.61,0.61,0.51,0.04,0.76,0.7,0.06,1,219671,9298,43024,1499
Estonia,Tele2(ESTONIA),248/03,W28,-97.43,-7.4,0.09,0.66,0.25,0.39,0.76,0.7,0.12,0.1,225234,4739,18391,4934
France,SFR (Cegetel),208/10,W28,-109.08,-6.07,0.65,0.15,0.34,0.15,0.99,0.66,0.96,0.92,157361,4242,26958,9377
France,Orange (Iteneris),208/01,W28,-120.74,-14.43,0.28,0.15,0.21,0.24,0.78,0.02,0.66,0.44,985228,7631,66068,9175
France,Free Mobile,208/15,W28,-126.16,-10.5,0.46,0.21,0.89,0.38,0.95,0.14,0.15,0.67,465378,2465,91871,7817
France,Bouygues,208/20,W28,-106.36,-10.17,0.71,0.32,0.1,0.65,0.78,0.61,0.11,0.46,726541,9574,30847,7975
Germany,Telekom Deutschland (T-Mobile),262/01,W28,-81.98,-7.32,0.01,0.84,0.02,0.57,0.2,0.43,0.94,0.29,336455,8710,79565,4596
Germany,Vodafone(GERMANY),262/02,W28,-131.43,-14.56,0.06,0.63,0.16,0.33,0.37,0.69,0.47,0.75,196540,7099,37497,6174
Germany,Telefonica O2/viag,262/07,W28,-104.72,-12.6,0.37,0.26,0.86,0.08,0.49,0.2,0.27,0.99,888291,7758,61575,3246
Germany,E-Plus,262/03,W28,-73.98,-11.1,0.92,0.78,0.15,0.69,0.53,0.78,0.12,0.63,493600,1249,11028,8097
Hongkong,China Mobile - Peoples,454/12,W28,-64.84,-11.96,0.93,0.98,0.07,0.27,0.78,0.7,0.91,0.36,956584,2421,42880,8464
Hongkong,H3G(HONG KONG),454/03,W28,-136.66,-8.15,0.37,0.8,0.81,0.39,0.63,0.17,0.13,0.35,329755,4191,88010,1447
Hongkong,PCCW-HKT Telephone Limited,454/19,W28,-108.85,-10.27,0.69,0.42,0.96,0.21,0.22,0.42,0.87,0.59,293715,1359,84664,7490
Hongkong,SmarTone - Vodafone,454/06,W28,-91.04,-8.96,0.66,0.92,0.15,0.42,0.71,0.04,0.32,0.35,364436,2635,80336,1593
Hongkong,CSL (C&W),454/00,W28,-155.1,-12.65,0.34,0.26,0.87,0.81,0.13,0.09,0.4,0.45,685731,3710,51668,6081
Hungary,Vodafone(HUNGARY),216/70,W28,-75.91,-11.88,0.58,0.53,0.61,0.99,0.47,1,0.46,0.25,872938,2638,17154,8311
Hungary,T-Mobile(HUNGARY),216/30,W28,-129.87,-6.96,0.6,0.57,0.34,0.2,0.12,0.03,0.99,0.97,888242,7350,36641,7042
India,Airtel (Karnataka),404/45,W28,-89.12,-9.71,0.47,0.19,0.62,0.18,0.74,0.38,0.9,0.97,560908,8508,78768,1613
India,Airtel (Delhi),404/10,W28,-116.7,-14.08,0.59,0.74,0.27,0.92,0.26,0.65,0.17,0.15,945103,3496,56760,1710
Indonesia,Indosat (IDNSL),510/01,W28,-126.2,-8.66,0.47,0.91,0.65,0.74,0.39,0.14,0.37,0.75,240326,5417,70548,4593
Ireland,Vodafone(IRELAND),272/01,W28,-131.04,-7.4,0.24,0.69,0.44,0.78,0.9,0.2,0.81,0.23,495163,1431,83149,6263
Ireland,Meteor,272/03,W28,-67.83,-15,0.66,1,0.57,0.65,0.79,0.72,0.49,0.62,571825,9097,54209,9475
Ireland,Telefonica O2 (East DigiFone),272/02,W28,-97.48,-14.36,0.1,0.73,0.38,0.38,0.57,0.47,0.36,0.31,612827,2201,22802,7256
Italy,Vodafone Omnitel,222/10,W28,-87.08,-13.69,0.83,0.53,0.88,0.15,0.09,0.32,0.05,0.72,401479,3461,60722,8336
Italy,Wind,222/88,W28,-110.06,-9.75,0.03,0.26,0.37,0.75,0.07,0.2,0.57,0.24,954194,4330,49101,5165
Japan,KDDI Corporation,440/51,W28,-153.68,-13.19,0.88,0.28,0.73,0.25,0.1,0.77,0.2,0.83,667901,3476,65711,2741
Japan,Soft Bank (Vodafone KK),440/20,W28,-74.23,-13.79,0.04,0.85,0.92,0.82,0.17,0.12,0.46,0.83,243411,5370,51875,7746
Japan,KDDI,440/50,W28,-136.16,-12.38,0.62,0.9,0.04,0.8,0.07,0.43,0.75,0.89,389699,2256,81996,6327
Japan,NTT Docomo,440/10,W28,-70.1,-7.28,0.17,0.57,0.13,0.91,0.64,0.82,0.39,0.09,576195,8218,53266,3720
Jordan,Zain (Fastlink),416/01,W28,-129.29,-8.75,0.69,0.97,0.16,0.06,0.7,0.19,0.1,0.08,534399,8871,38299,2410
Jordan,Orange (MobileCom),416/77,W28,-150.3,-13.01,0.9,0.01,0.41,0.65,0.27,0.3,0.34,0.24,806067,2781,33307,3986
Kazakhstan ,K-Cell,401/02,W28,-82.66,-9.27,0.93,0.81,0.08,0.58,0.09,0.42,0.79,0.11,296594,3452,81467,3705
Kuwait,MTC/Zain,419/02,W28,-64.16,-13.73,0.81,0.08,0.88,0.23,0.95,0.31,0.27,0.84,740071,6845,35537,2785
Kuwait,Viva (KTC),419/04,W28,-109.75,-11.51,0.81,0.82,0.12,0.56,0.89,0.85,0.77,0.69,378860,6366,32613,4688
Lebanon,MTC (MIC 2 Touch),415/03,W28,-94.16,-10.8,0.87,0.13,0.33,0.51,0.45,0.07,0.93,0.83,190764,4088,15219,8356
Luxembourg,Tango,270/77,W28,-144.84,-13.01,0.85,0.67,0.27,0.12,0.68,0.2,0.46,0.54,794118,5232,87025,6511
Macao,CTM,455/01,W28,-84.14,-10.06,0.62,0.15,0.71,0.85,0.12,0.92,0.03,0.92,647578,2086,87062,9527
Macao,Hutchison 3,455/03,W28,-62.25,-6.23,0.27,0.63,0.93,0.67,0.49,0.29,0.09,0.1,773466,8334,65262,8567
Malaysia,Celcom,502/19,W28,-149.98,-13.84,0.1,0.15,0.14,0.5,0.35,0.5,0.63,0.12,613633,3883,25451,7215
Malaysia,DiGi  Telecommunication,502/16,W28,-107.88,-12.5,0.98,0.77,0.93,0.99,0.73,0.41,0.94,0.77,444194,2060,12466,1931
Malaysia,Maxis,502/12,W28,-92.17,-10.22,0.02,0.82,0.95,0.31,0.05,0.43,0.75,0.7,949306,7665,70396,2447
Malta,Vodafone(MALTA),278/01,W28,-141.69,-13.93,0.64,0.06,0.2,0.5,0.1,0.96,0.92,0.39,615160,8564,28552,2200
Mauritius,Cellplus Orange,617/01,W28,-93.92,-9.23,0.84,0.81,0.74,0.02,0.66,0.52,0.05,0.71,614158,4542,14642,1948
Netherlands,Vodafone(NETHERLANDS),204/04,W28,-62.02,-8.36,0.78,0.19,0.82,0.2,0.69,0.35,0.81,0.55,913233,6380,13255,3847
Netherlands,T-mobile (ex Ben),204/16,W28,-68.61,-9.32,0.97,0.63,0.46,0.05,0.73,0.02,0.61,0.89,116017,6965,23961,5102
New Zealand,Vodafone(NEW ZEALAND),530/01,W28,-131.31,-14.91,0.47,0.47,0.71,0.72,0.16,0.54,0.62,0.67,830028,9615,26108,4043
Nigeria,EMTS,621/60,W28,-136.43,-11.1,0.94,0.24,0.11,0.27,0.74,0.86,0.29,0.58,518283,7433,81127,1076
Norway,Telenor Mobile,242/01,W28,-152.98,-10.15,0.51,0.69,0.33,0.13,0.62,0.12,0.75,0.06,411920,5044,35366,6901
Norway,NetCom TeliaSonera,242/02,W28,-66.5,-6.61,0.48,0.92,0.51,0.93,0.49,0.23,0.39,0.76,674599,6032,95870,9948
Oman,Nawras,422/03,W28,-130.52,-14.54,0.98,0.03,0.26,0.37,0.5,0.97,0.07,0.44,433492,1878,21192,2756
Oman,Oman Mobile - GTO (Omantel),422/02,W28,-83.52,-6.83,0.13,0.61,0.33,0.67,0.93,0.48,0.34,0.2,366897,4125,20137,8275
Philippines,Smart,515/03,W28,-140.82,-9.75,0.66,0.9,0.16,0.02,0.67,0.14,0.55,0.82,366313,8505,98099,6502
Poland,"T-Mobile (ERA,PTC)",260/02,W28,-140.16,-13.73,0.77,0.59,0.07,0.58,0.65,0.52,0.21,0.63,593093,6623,31556,8704
Poland,Orange/Centertel,260/03,W28,-131.56,-13.61,0.27,0.59,0.34,0.14,0.32,0.59,0.85,0.69,156698,6860,53636,9802
Portugal,Vodafone(PORTUGAL),268/01,W28,-96.4,-8.88,0.53,0.52,0.94,0.28,0.25,0.58,0.3,0.14,973241,8958,34393,1486
Portugal,Optimus (Sonecom),268/03,W28,-91.75,-6,0.08,0.43,0.77,0.16,0.2,0.01,0.95,0.17,679115,3207,12675,6629
Qatar,Vodafone(QATAR),427/02,W28,-131.85,-11.21,0.66,0.41,0.39,0.35,0.48,0.67,0.25,0.81,704091,1031,99881,8213
Qatar,Q-Tel,427/01,W28,-149.02,-7.13,0.37,0.64,0.5,0.84,0.36,0.83,0.65,0.52,190876,7864,41479,8704
Romania,Orange (Mobilrom),226/10,W28,-110.13,-9.3,0.53,0.93,0.95,0.91,0.17,0.57,0.79,0.15,833543,4446,89142,8736
Russia,MTS(RUSSIA),250/01,W28,-86.92,-11.58,0.62,0.36,0.78,0.09,0.24,0.73,0.08,0.16,107589,9310,42545,7079
Russia,MegaFon,250/02,W28,-119.5,-7.98,0.76,0.9,0.71,0.73,0.49,0.11,0.23,0.04,459442,9273,28316,9629
Russia,Vimpelcom Beeline (KB Impuls),250/99,W28,-159.37,-11.89,0.54,0.46,0.71,0.6,0.49,0.56,0.03,0.95,735578,5437,31528,9749
Saudi Arabia,Saudi Telecom Company,420/01,W28,-77.38,-8.02,0.06,0.89,0.72,0.51,0.3,0.24,0.64,0.55,521711,3246,47450,2402
Saudi Arabia,Mobily,420/03,W28,-118.38,-8.59,0.16,0.68,0.73,0.7,0.35,0.23,0.97,0.76,559915,5199,10851,4018
SERBIA,Telenor Serbia,220/01,W28,-155.24,-8.99,0.03,0.17,0.06,0.28,0.9,0.66,0.71,0.75,452345,1730,20015,5522
Singapore,Mobile One,525/03,W28,-107.74,-6.75,0.68,0.67,0.05,0.44,0.87,0.82,0.17,0.33,565952,5264,47704,3276
Singapore,Starhub,525/05,W28,-116.88,-14.36,0.93,0.9,0.38,0.2,0.9,0.15,0.83,0.17,539969,6320,65865,2585
Singapore,SingTel,525/01,W28,-152.99,-12.16,0.9,0.17,0.03,0.88,0.09,0.26,0.75,0.28,800715,2750,64441,1260
Slovak Republic,Orange (ex Globtel),231/01,W28,-62.1,-8.63,0.45,0.73,0.61,0.14,0.77,0.27,0.05,0.91,609876,8512,36342,8616
Slovenia,SI Mobil,293/40,W28,-153.03,-9.28,0.84,0.05,0.26,0.04,0.17,0.22,0.05,0.68,219023,8705,11287,1265
South Africa,Vodacom(SOUTH AFRICA),655/01,W28,-156.19,-10.89,0.5,0.73,0.7,0.29,0.83,0.44,0.58,0.87,526872,4767,93404,3429
South Africa,MTN(SOUTH AFRICA),655/10,W28,-94.73,-12.68,0.97,0.24,0.46,0.92,0.57,0.27,0.6,0.92,826325,7270,62739,5467
South Korea,KT (KTF),450/08,W28,-106.63,-9.78,0.3,0.49,0.81,0.12,0.39,0.24,0.66,0.49,228712,6499,14103,1457
South Korea,SK Telecom,450/05,W28,-102.45,-7.01,0.51,0.4,0.49,0.31,0.4,0.91,0.39,0.65,197522,1667,15460,3342
Spain,Orange/Amena,214/03,W28,-85.72,-10.15,0.88,0.43,0.37,0.39,0.35,0.95,0.36,0.65,202374,3877,36450,1455
Spain,Vodafone (AirTel),214/01,W28,-115.02,-13.38,1,0.88,0.86,0.56,0.56,0.68,0.98,0.56,706706,1114,27407,7435
Spain,Xfera Yoigo,214/04,W28,-102.85,-6.71,0.05,0.39,0.6,0.51,0.21,0.31,0.9,0.54,294633,2678,78430,1090
Spain,Telefonica Moviles(SPAIN),214/07,W28,-97.65,-10.74,0.86,0.36,0.74,0.94,0.03,0.99,0.93,0.41,912082,6066,99091,2286
Sweden,Tele2 - Comviq,240/07,W28,-141.29,-14.22,0.68,0.73,0.79,0.83,0.55,0.33,0.47,0.09,347472,2739,77089,6033
Sweden,"Telenor (Vodafone,Europolitn)",240/08,W28,-73.7,-8.39,0.42,0.4,0.6,0.41,0.24,0.54,0.97,0.3,680127,8358,45686,2035
Sweden,TeliaSonera Mobile,240/01,W28,-155.09,-12.24,0.74,0.15,0.36,0.86,0.99,0.59,0.73,0.94,195983,8818,64641,1704
Switzerland,Swisscom,228/01,W28,-114.93,-12.13,0.92,0.83,0.77,0.44,0.66,0.32,0.31,0.02,151131,8912,50382,9479
Switzerland,Sunrise DiAx,228/02,W28,-85.36,-7.71,0.58,0.87,0.48,0.26,0.22,0.68,0.94,0.04,672716,9826,65941,3368
Switzerland,Orange(SWITZERLAND),228/03,W28,-105.8,-7.42,0.94,0.37,0.58,0.46,0.88,0.71,0.98,0.62,586994,2007,22709,2186
Thailand,True Move  HSPA,520/00,W28,-129.14,-7.5,0.62,0.01,0.82,0.21,0.28,0.85,0.62,0.28,890070,4874,19560,7726
Thailand, AIS,520/03,W28,-67.42,-6.74,0.23,0.18,0.67,0.52,0.02,0.12,0.78,0.54,181097,7694,78009,3579
Turkey,Vodafone (TelSim),286/02,W28,-140.9,-13.01,0.4,0.09,0.61,0.3,0.35,0.7,0.21,0.73,986374,1458,47445,3128
Turkey,Turkcel,286/01,W28,-144.53,-7.23,0.18,0.25,0.43,0.62,0.88,0.53,0.97,0.85,135172,4006,68261,3981
United Arab Emirates,Etisalat(UAE),424/02,W28,-132.84,-11.97,0.69,0.21,0.48,0.96,0.23,0.55,0.91,0.69,813712,7857,90866,8183
United Arab Emirates,Du,424/03,W28,-132.53,-10.83,0.84,0.72,0.05,0.83,0.89,0.82,0.43,0.72,948787,5644,42863,1337
United Kingdom,Vodafone(UK),234/15,W28,-153.98,-6.55,0.14,0.52,0.71,0.77,0.26,0.27,0.01,0.24,558777,2181,65920,1412
United Kingdom,Everything Everywhere,234/30,W28,-155.57,-10.85,0.43,0.69,0.65,0.63,0.49,0.33,0.76,0.26,239635,7606,51249,3813
United Kingdom,Telefonica O2 (CellNet),234/10,W28,-107.28,-6.41,0.6,0.56,0.48,0.6,0.77,0.15,1,0.75,514122,7771,49580,9933
United Kingdom,Everything Everywhere (ex-Orange),234/33,W28,-147.75,-11.84,0.25,0.82,0.52,0.92,0.55,0.33,1,0.83,900867,2243,16319,3840
Unted States,AT&T,310/410,W28,-94.89,-12.79,0.77,0.69,0.22,0.99,0.97,0.3,0.83,0.75,576306,5585,77557,5966
Unted States,Guamcell Cellular and Paging,310/370,W28,-70.61,-7.09,0.2,0.93,0.46,0.04,0.61,0.43,0.73,0.91,572643,2512,28087,5062
Unted States,T-Mobile,310/260,W28,-147.46,-14.97,0.1,0.89,0.65,0.85,0.1,0.04,0.14,0.39,927391,8802,36934,4703
Unted States,Verizon Wireless,311/48,W28,-107.93,-9.12,0.14,0.98,0.93,0.69,0.29,0.43,0.1,0.71,233292,4981,62627,5451
Albania,Vodafone(ALBANIA),276/02,W29,-95.49,-13.4,0.08,0.79,0.69,0.35,0.43,0.43,0.87,0.18,401636,6409,68706,5244
Australia,Vodafone Hutchison,505/03,W29,-159.75,-8.19,0.93,0.24,0.21,0.15,0.56,0.23,0.37,0.86,649353,5945,54267,5500
Australia,Optus,505/02,W29,-81.06,-14.16,0.89,0.16,0.14,0.71,0.42,0.41,0.37,0.01,378360,7762,54544,5204
Australia,Telstra,505/01,W29,-143.76,-13.24,0.35,0.1,0.76,0.9,0.06,0.82,0.15,0.42,715362,3525,27861,5543
Austria,A1 Austria Telekom (Mobilkom),232/01,W29,-118.51,-10.15,0.27,0.78,0.39,0.99,0.36,0.85,0.76,0.56,725659,2811,51510,6948
Austria,H3G(AUSTRIA),232/10,W29,-119.11,-8.3,0.21,0.42,0.77,0.03,0.49,0.82,0.24,0.2,244526,2798,16401,1439
Bahrain,Viva,426/04,W29,-113.22,-7.64,0.02,0.31,0.65,0.93,0.43,0.88,0.99,0.37,513328,3137,74598,1958
Bahrain,Batelco,426/01,W29,-90,-7.63,0.92,0.98,0.77,0.74,1,0.77,0.55,0.3,785897,3586,18098,1131
Bahrain,Zain/Vodafone/MTC,426/02,W29,-140,-14.15,0.77,0.43,0.74,0.54,0.22,0.67,0.89,0.2,317535,2063,21136,3085
Belgium,"Base (KPN,Orange)",206/20,W29,-92.46,-10.21,0.05,0.83,0.28,0.29,0.77,0.52,0.18,0.9,562440,8295,80315,4234
Belgium,Mobistar S.A.,206/10,W29,-156.34,-13.09,0.39,0.35,0.41,0.71,0.82,0.56,0.24,0.25,349567,6837,49051,7148
Belgium,Belgacom Mobile,206/01,W29,-73.24,-14.45,0.55,0.39,0.08,0.9,0.71,0.71,0.12,0.71,510652,6746,74307,8502
Brazil,Vivo S.A,724/10,W29,-151.7,-6.07,0.8,0.31,0.71,0.34,0.93,0.69,0.86,0.76,868431,8542,65466,1357
Brazil,TIM,724/04,W29,-86.28,-14.8,0.83,0.53,0.67,0.82,0.2,0.06,0.71,0.52,277912,4476,28345,3154
Bulgaria,Mobiltel,284/01,W29,-78.2,-7.24,0.41,0.28,0.12,0.09,0.78,0.55,0.8,0.11,341289,9363,45126,7685
Canada,Bell Mobility,302/610,W29,-116.35,-13.62,0.1,0.25,0.73,0.5,0.81,0.76,0.75,0.78,656170,6275,20209,5804
Canada,Telus Mobility,302/220,W29,-146.87,-10.2,0.11,0.46,0.03,0.02,0.87,0.58,0.38,0.18,288041,3104,54260,5432
China,China Mobile,460/07,W29,-120.85,-11.97,0.94,0.25,0.65,0.22,0.74,0.3,0.68,0.77,768180,2855,79204,6224
China,China Unicom,460/01,W29,-70.38,-14.63,0.44,0.95,0.12,0.44,0.92,0.21,0.99,0.49,971563,5819,41464,3358
China,China Mobile,460/02,W29,-155,-12.14,0.57,0.85,0.65,0.48,1,0.71,0.35,0.91,385571,6750,85668,4941
China,China Mobile,460/00,W29,-116.62,-8.81,0.51,0.11,0.54,0.05,0.42,0.93,0.37,0.3,901668,3962,35318,9451
Croatia,Croatian Telecom (ex T- Mobile),219/01,W29,-75.21,-12.99,0.95,0.99,0.41,0.62,0.67,0.62,0.83,0.01,225314,7274,99395,3292
Croatia,VIP-net,219/10,W29,-73.24,-9.09,0.87,0.56,0.31,0.3,0.5,0.38,0.77,0.87,867703,5345,66177,6569
Czech Republic,Telefonica O2 (Eurotel),230/02,W29,-147.73,-13.22,0.14,0.66,0.87,0.8,0.5,0.34,0.73,0.18,818228,1769,98795,6210
Denmark,Telenor (Sonofon),238/02,W29,-114.76,-7,0.01,0.97,0.61,0.99,0.12,0.9,0.03,0.61,748456,5083,12436,6874
Dominica Rep.,"Orange Dominicana, S.A.",370/01,W29,-95.46,-7,0.73,0.85,0.5,0.86,0.82,0.49,0.89,0.44,867950,8616,63622,3333
Egypt,Vodafone(EGYPT),602/02,W29,-65.87,-8.03,0.82,0.92,0.46,0.69,0.16,0.93,0.01,0.18,172189,6197,35833,8393
Egypt,Etisalat Misr,602/03,W29,-116.37,-12.75,0.98,0.65,0.54,0.97,0.93,0.4,0.47,0.63,670049,5027,56188,4430
Estonia,Tele2(ESTONIA),248/03,W29,-148.56,-9.66,0.22,0.15,0.48,0.9,0.01,0.81,0.92,0.47,749330,1422,88327,1462
France,SFR (Cegetel),208/10,W29,-108.01,-6.34,0.7,0.81,0.85,0.93,0.15,0.01,0.9,1,385214,5666,18911,5058
France,Orange (Iteneris),208/01,W29,-79.89,-7.25,0.69,0.85,0.74,0.17,0.61,0.72,0.71,0.03,465916,3539,80449,7570
France,Free Mobile,208/15,W29,-118.06,-14.11,0.49,0.06,0.62,0.19,0.21,0.91,0.32,0.75,950370,1697,63369,1997
France,Bouygues,208/20,W29,-114.95,-6.74,0.33,0.08,0.53,0.5,0.3,0.09,0.08,0.97,785042,9674,98804,7934
Germany,Telekom Deutschland (T-Mobile),262/01,W29,-107.92,-10.1,0.47,0.14,0.62,0.16,0.58,0.36,0.43,0.14,281988,9561,34052,8281
Germany,Vodafone(GERMANY),262/02,W29,-132.98,-12.28,0.08,0.61,0.44,0.51,0.73,0.85,0.74,0.91,394855,4547,74354,9336
Germany,Telefonica O2/viag,262/07,W29,-86.19,-9.82,0.24,0.73,0.41,0.31,0.89,0.12,0.33,0.01,748380,8362,74440,5814
Germany,E-Plus,262/03,W29,-149.84,-13.57,0.9,0.55,0.33,0.07,0.01,0.02,0.19,0.39,368360,8706,49280,6674
Hongkong,China Mobile - Peoples,454/12,W29,-68.66,-8.56,0.35,0.84,0.14,0.23,0.53,0.53,0.38,0.44,279131,8696,58287,7201
Hongkong,H3G(HONG KONG),454/03,W29,-129.11,-12.82,0.87,0.13,0.2,0.15,0.37,0.91,0.2,0.7,830002,3893,74393,1105
Hongkong,PCCW-HKT Telephone Limited,454/19,W29,-132.08,-7.43,0.36,0.68,0.84,0.6,0.98,0.55,0.14,0.12,535352,9816,50359,2304
Hongkong,SmarTone - Vodafone,454/06,W29,-78.46,-7.43,0.04,0.32,0.96,0.51,0.96,0.22,0.4,0.8,718374,6096,45342,7539
Hongkong,CSL (C&W),454/00,W29,-138.78,-10.15,0.28,0.48,0.81,0.08,0.62,0.26,0.42,0.29,562439,5302,80054,9649
Hungary,Vodafone(HUNGARY),216/70,W29,-67.12,-7.28,0.41,0.97,0.36,0.49,0.15,0.92,0.42,0.45,297695,9626,13443,2201
Hungary,T-Mobile(HUNGARY),216/30,W29,-114.3,-8.97,0.01,0.2,0.13,0.35,0.93,0.47,0.28,0.56,891164,9971,47960,2792
India,Airtel (Karnataka),404/45,W29,-145.2,-11.27,0.86,0.05,0.81,0.19,0.23,0.95,0.71,0.75,961806,5105,50118,4452
India,Airtel (Delhi),404/10,W29,-136.91,-8.82,0.02,0.32,0.65,0.21,0.32,0.6,0.18,0.51,581745,3758,33749,3670
Indonesia,Indosat (IDNSL),510/01,W29,-102.48,-7.44,0.96,0.52,0.73,0.71,0.05,0.19,0.53,0.9,988092,3944,17604,1166
Ireland,Vodafone(IRELAND),272/01,W29,-107.12,-8.43,0.23,0.38,0.07,0.71,0.87,0.38,0.83,0.53,382981,4763,93071,9280
Ireland,Meteor,272/03,W29,-83.52,-12.45,0.16,0.35,0.45,0.26,0.43,0.89,0.13,0.87,406301,6761,43330,1304
Ireland,Telefonica O2 (East DigiFone),272/02,W29,-151.31,-14.11,0.44,0.53,0.62,0.66,0.21,0.93,0.55,0.76,704852,8228,55087,1534
Italy,Vodafone Omnitel,222/10,W29,-126.79,-12.83,0.53,0.58,0.23,0.7,0.57,0.29,0.52,0.73,747546,7339,74223,1952
Italy,Wind,222/88,W29,-90.51,-14.43,0.43,0.98,0.05,0.37,0.99,0.24,0.47,0.1,611109,5387,31652,2934
Japan,KDDI Corporation,440/51,W29,-120.22,-14.21,0.65,0.58,0.14,0.19,0.82,0.81,0.29,0.37,343094,8311,77175,4850
Japan,Soft Bank (Vodafone KK),440/20,W29,-84.92,-6.12,0.72,0.15,0.81,0.3,0.02,0.08,0.59,0.03,400662,8274,88487,9883
Japan,KDDI,440/50,W29,-127.4,-11.88,0.25,0.76,0.8,0.92,0.4,0.08,0.76,0.62,719563,9502,41267,9512
Japan,NTT Docomo,440/10,W29,-139.66,-14.25,0.54,0.48,0.41,0.05,0.77,0.35,0.45,0.57,455865,5277,60554,6342
Jordan,Zain (Fastlink),416/01,W29,-105.8,-8.51,0.18,0.53,0.83,0.16,0.41,0.45,0.2,0.54,666137,1344,82281,2544
Jordan,Orange (MobileCom),416/77,W29,-104.01,-12.98,0.96,0.21,0.99,0.33,0.56,0.55,0.11,0.66,648012,3489,26420,9914
Kazakhstan ,K-Cell,401/02,W29,-150.33,-9.98,0.11,0.28,0.24,0.17,0.2,0.89,0.33,0.63,160554,2400,30191,3664
Kuwait,MTC/Zain,419/02,W29,-153.06,-14.93,0.03,0.11,0.82,0.69,0.13,0.8,0.56,0.12,657804,4781,47033,8400
Kuwait,Viva (KTC),419/04,W29,-140.83,-11.65,0.63,0.52,0.69,0.43,0.33,0.23,0.82,0.34,908636,6144,80014,9893
Lebanon,MTC (MIC 2 Touch),415/03,W29,-70.59,-9.49,0.5,0.13,0.1,0.37,0.5,0.33,0.97,0.77,117793,4976,31924,9908
Luxembourg,Tango,270/77,W29,-124,-10.2,0.72,0.2,0.75,0.39,0.95,0.6,0.89,0.83,227785,9948,20223,3333
Macao,CTM,455/01,W29,-84.6,-12.63,0.32,0.58,0.04,0.16,0.63,0.1,0.03,0.41,687943,7984,34755,2440
Macao,Hutchison 3,455/03,W29,-133.42,-9.61,0.03,0.97,0.35,0.04,0.61,0.19,0.25,0.46,470175,5434,66089,8073
Malaysia,Celcom,502/19,W29,-107.56,-11.8,0.15,0.56,0.75,0.03,0.66,0.66,0.06,0.12,868200,3476,29469,6941
Malaysia,DiGi  Telecommunication,502/16,W29,-114.12,-9.54,0.15,0.98,0.32,0.35,0.74,0.91,0.13,0.89,469321,7066,59511,1667
Malaysia,Maxis,502/12,W29,-70.11,-14.07,0.47,0.17,0.4,0.57,0.03,0.75,0.61,0.41,573538,1766,49183,6692
Malta,Vodafone(MALTA),278/01,W29,-73.84,-12.48,0.67,0.75,0.23,0.89,0.54,0.63,0.52,0.25,310401,6578,95131,8145
Mauritius,Cellplus Orange,617/01,W29,-131.86,-6.02,0.96,0.49,0.49,0.88,0.99,0.33,0.69,0.05,964218,1833,75827,5733
Netherlands,Vodafone(NETHERLANDS),204/04,W29,-76.65,-11.22,0.62,0.85,0.59,0.47,0.88,0.37,0.67,0.66,264045,7365,86581,4575
Netherlands,T-mobile (ex Ben),204/16,W29,-85.9,-13.2,0.51,0.43,0.52,0.78,0.27,0.83,0.48,0.53,211498,1906,49607,2173
New Zealand,Vodafone(NEW ZEALAND),530/01,W29,-129.89,-11.76,0.19,0.55,0.39,0.36,0.01,0.36,0.26,0.42,266837,7274,78550,7833
Nigeria,EMTS,621/60,W29,-83.8,-10.12,0.16,0.3,0.66,0.22,0.66,0.8,0.34,0.83,625244,5514,23337,2359
Norway,Telenor Mobile,242/01,W29,-87.91,-9.25,0.06,0.92,0.27,0.8,0.57,0.04,0.91,0.28,160681,5251,32921,7921
Norway,NetCom TeliaSonera,242/02,W29,-62.68,-12.91,0.58,0.95,0.72,0.03,0.85,0.94,0.86,0.13,414275,5016,19589,7779
Oman,Nawras,422/03,W29,-135,-10.72,0.12,0.28,0.34,0.8,0.87,0.47,0.05,0.98,522163,3591,58998,2100
Oman,Oman Mobile - GTO (Omantel),422/02,W29,-137.94,-7.56,0.3,0.56,0.64,0.37,0.42,0.15,0.22,0.82,390672,9375,28912,9124
Philippines,Smart,515/03,W29,-103.06,-10.52,0.21,0.41,0.71,0.66,0.14,0.42,0.5,0.42,727164,7387,20428,7396
Poland,"T-Mobile (ERA,PTC)",260/02,W29,-65.24,-12.87,0.23,0.39,0.66,0.69,0.61,0.51,0.54,0.08,771633,2571,55033,6111
Poland,Orange/Centertel,260/03,W29,-147.62,-8.88,0.9,0.46,0.48,0.25,0.94,0.38,0.11,0.05,563547,5770,12417,8029
Portugal,Vodafone(PORTUGAL),268/01,W29,-96.29,-11.1,0.26,0.06,0.12,0.14,0.59,0.41,0.04,0.99,346872,8580,90180,8585
Portugal,Optimus (Sonecom),268/03,W29,-143.48,-9.02,0.3,0.84,0.91,0.22,0.93,0.07,0.59,0.83,467109,8561,13165,2095
Qatar,Vodafone(QATAR),427/02,W29,-98.25,-7.95,0.97,0.5,0.51,0.46,0.5,0.26,0.31,0.8,470900,7660,18769,6745
